iau_id1,eng_name,orig_name,foundedyr,yrclosed,private01,divisions,phd_granting,specialized,countrycode,latitude,longitude
IAU-015497-1,Soai University,Soai Daigaku (SOAI),1888,,1,3,0,0,JPN,34.634745,135.42776
IAU-015511-1,The Graduate University For Advanced Studies,Sogo Kenkyu Daigakuin Daigaku (SOKENDAI),1988,,0,6,1,0,JPN,35.261095,139.608389
IAU-015516-1,Sojo University,Sojo Daigaku,1965,,1,7,1,0,JPN,32.8333198,130.6987181
IAU-015518-1,Soka University,Soka Daigaku,1971,,1,13,1,0,JPN,35.6908122,139.3269341
IAU-015536-1,Sonoda Women'S University,Sonoda Gakuen Joshi Daigaku,1966,,1,3,0,0,JPN,34.7480145,135.4093187
IAU-015922-1,Sugino Fashion College,Sugino Fukushoku Daigaku,1926,,1,2,0,1,JPN,35.647502,139.423161
IAU-015923-1,Sugiyama Jogakuen University,Sugiyama Jogakuen Daigaku,1905,,1,9,1,0,JPN,35.1593989,136.9872547
IAU-015989-1,Surugadai University,Surugadai Daigaku,1987,,1,9,0,0,JPN,35.8312682,139.3357626
IAU-015996-1,Suzuka University Of Medical Science,Suzuka Iryo Kagaku Daigaku (SUMS),1991,,1,7,1,0,JPN,34.8589759,136.5993584
IAU-015997-1,Suzuka International University,Suzuka Kokusai Daigaku,1994,,1,2,0,0,JPN,34.8085696,136.5384059
IAU-016038-1,Tokyo Metropolitan University,Syuto Daigaku Tokyo (TMU),1949,,0,14,1,0,JPN,35.6203179,139.3819957
IAU-016080-1,Taisei Gakuin University,Taisei Gakuin Daigaku (TGU),1998,,1,3,0,0,JPN,34.5250423,135.5788487
IAU-016083-1,Taisho University,Taisho Daigaku,1926,,1,4,1,0,JPN,35.7426903,139.7276779
IAU-016102-1,Takachiho University,Takachiho Daigaku,1903,,1,3,1,0,JPN,35.6822169,139.6381223
IAU-016103-1,Takamatsu University,Takamatsu Daigaku,1995,,1,1,0,0,JPN,34.329074,134.0875921
IAU-016104-1,Takaoka University Of Law,Takaoka Hoka Daigaku,1989,,1,1,0,1,JPN,36.6698172,137.0020401
IAU-016105-1,Takarazuka University,Takarazuka Daigaku,1986,,1,4,1,0,JPN,34.8361256,135.4001178
IAU-016106-1,Takasaki City University Of Economics,Takasaki Keizai Daigaku (TCUE),1952,,0,3,1,0,JPN,36.3367966,138.9877746
IAU-016107-1,Takasaki University Of Health And Welfare,Takasaki Kenko Fukushi Daigaku,2001,,1,5,1,0,JPN,36.3250134,139.0546441
IAU-016111-1,Takushoku University,Takushoku Daigaku,1900,,1,10,1,0,JPN,35.7154678,139.7362701
IAU-016123-1,True Art University.,Tama Bijutsu Daigaku (TAU),1935,,1,1,1,0,JPN,35.7195782,139.7726862
IAU-016124-1,Tama University.,Tama Daigaku,1989,,1,2,1,0,JPN,35.6302827,139.4639112
IAU-016125-1,Tamagawa University.,Tamagawa Daigaku,1929,,1,9,1,0,JPN,35.5657038,139.4638765
IAU-016307-1,Teikyo University,Teikyo Daigaku,1966,,1,8,1,0,JPN,35.758988,139.7139271
IAU-016308-1,Teikyo Heisei University,Teikyo Heisei Daigaku,1987,,1,5,0,0,JPN,35.5065302,140.1723434
IAU-016309-1,Teikyo University Of Science,Teikyo Kagaku Daigaku,1989,,1,4,0,0,JPN,35.753639,139.789578
IAU-016325-1,Tenri University,Tenri Daigaku,1925,,1,5,0,0,JPN,34.5961726,135.8452785
IAU-016326-1,Tenshi College,Tenshi Daigaku,2000,,1,3,0,0,JPN,43.077508,141.357461
IAU-016364-1,Tezukayama University,Tezukayama Daigaku,1964,,1,10,1,0,JPN,34.6854716,135.7221854
IAU-016365-1,Tezukayama Gakuin University,Tezukayama Gakuin Daigaku,1916,,1,3,1,0,JPN,34.4916296,135.5453782
IAU-016476-1,The Japanese Red Cross Kyushu International College Of Nursing,The Japanese Red Cross Kyushu International College of Nursing,2001,,1,1,0,1,JPN,33.7965502,130.6100155
IAU-016686-1,University Of East Asia,Toa Daigaku,1974,,1,4,1,0,JPN,33.999782,130.948599
IAU-016690-1,That University,Toho Daigaku,1925,,1,4,1,0,JPN,35.570859,139.7248102
IAU-016691-1,Toho Gakuen School Of Music,Toho Gakuen Daigaku,1952,,1,2,0,1,JPN,35.6579295,139.5458137
IAU-016693-1,The College Of Music,Toho Ongaku Daigaku,1965,,1,1,0,1,JPN,43.6679716,-79.3963244
IAU-016694-1,Tohoku Bunka Gakuen University,Tohoku Bunka Gakuen Daigaku,1999,,1,3,0,0,JPN,38.2771326,140.8342918
IAU-016695-1,Tohoku University,Tohoku Daigaku,1907,,0,29,1,0,JPN,38.253834,140.874074
IAU-016696-1,Tohoku Fukushi University,Tohoku Fukushi Daigaku,1958,,1,4,0,0,JPN,38.2799406,140.8473999
IAU-016697-1,Tohoku Gakuin University,Tohoku Gakuin Daigaku,1886,,1,23,1,0,JPN,38.2496452,140.8766977
IAU-016698-1,Tohoku University Of Art And Design,Tohoku Geijutsu Koka Daigaku,1992,,1,3,1,0,JPN,38.2188903,140.3448636
IAU-016699-1,Tohoku Women'S University,Tohoku Joshi Daigaku,1969,,1,2,0,0,JPN,40.5805301,140.4853634
IAU-016700-1,Tohoku University Of Community Service And Science,Tohoku Koeki Bunka Daigaku,2001,,1,1,1,0,JPN,38.893305,139.818908
IAU-016701-1,Tohoku Institute Of Technology,Tohoku Kogyo Daigaku (TIT),1964,,1,4,1,0,JPN,38.2354255,140.8734666
IAU-016702-1,Tohoku Seikatsu Bunka University,Tohoku Seikatsu Bunka Daigaku,1958,,1,1,0,1,JPN,38.3038972,140.8720819
IAU-016703-1,Tohoku Medical And Pharmaceutical University,Tohoku Ika Yakka Daigaku,1939,,1,2,1,0,JPN,38.2856012,140.8841088
IAU-016705-1,Toin University Of Yokohama,Toin Yokohama Daigaku,1988,,1,4,1,0,JPN,35.5662314,139.5182237
IAU-016706-1,Tokai University,Tokai Daigaku,1942,,1,36,1,0,JPN,35.6644893,139.6845382
IAU-016707-1,Tokaigakuen University,Tokai Gakuen Daigaku,1995,,1,4,0,0,JPN,35.1260448,137.1016933
IAU-016708-1,Tokai Gakuin University,Tokai Gakuin Daigaku,1981,,1,2,0,0,JPN,35.424486,136.8172796
IAU-016713-1,Tokiwa University,Tokiwa Daigaku (TU),1983,,1,4,1,0,JPN,36.38106,140.4405049
IAU-016714-1,Tokiwakaigakuen University,Tokiwakaigakuen Daigaku,1999,,1,2,0,0,JPN,34.6168706,135.5615254
IAU-016716-1,Tokoha University,Tokoha Gakuen Daigaku,1980,,1,3,0,0,JPN,35.0134333,138.4266058
IAU-016717-1,Tokushima Bunri University,Tokushima Bunri Daigaku,1895,,1,9,1,0,JPN,34.0527181,134.5574491
IAU-016718-1,University Of Tokushima,Tokushima Daigaku,1874,,0,13,1,0,JPN,34.0699272,134.5598132
IAU-016719-1,Tokuyama University,Tokuyama Daigaku,1971,,1,2,0,1,JPN,34.0475093,131.8450053
IAU-016720-1,The University Of Tokyo,Todai,1877,,0,52,1,0,JPN,35.7126775,139.761989
IAU-016721-1,Tokyo Denki University,Tokyo Denki Daigaku,1907,,1,12,1,0,JPN,35.7481368,139.8062739
IAU-016722-1,Tokyo University Of Social Welfare,Tokyo Fukushi Daigaku (TUSW),2000,,1,6,1,0,JPN,35.727798,139.718319
IAU-016723-1,Tokyo University Of Foreign Studies,Tokyo Gaikokugo Daigaku (TUFS),1899,,0,5,1,0,JPN,35.6756453,139.5202609
IAU-016724-1,Tokyo Gakugei University,Tokyo Gakugei Daigaku,1949,,0,1,1,0,JPN,35.7059607,139.4924396
IAU-016725-1,Tokyo University Of The Arts,Tokyo Geijutsu Daigaku,1949,,0,3,1,0,JPN,35.7195782,139.7726862
IAU-016726-1,Tokyo Medical University,Tokyo Ika Daigaku (TMU),1916,,1,3,1,0,JPN,35.6935622,139.7122345
IAU-016727-1,Tokyo Medical And Dental University,Tokyo Ikashika Daigaku,1946,,0,6,1,0,JPN,35.7014083,139.7641609
IAU-016728-1,The Jikei University School Of Medicine,Tokyo Jikei Ika Daigaku,1881,,1,6,1,0,JPN,35.6629327,139.7505774
IAU-016730-1,Tokyo University Of Information Sciences,Tokyo Joho Daigaku,1988,,1,1,1,0,JPN,35.6367963,140.2047442
IAU-016731-1,Tokyo Woman'S Christian University,Tokyo Joshi Daigaku,1918,,1,5,1,0,JPN,35.7109934,139.5901783
IAU-016732-1,Tokyo Women'S Medical University,Tokyo Joshi Ika Daigaku (TWMU),1900,,1,6,1,0,JPN,35.6980637,139.7206492
IAU-016733-1,Tokyo Women'S College Of Physical Education,Tokyo Joshi Taiiku Daigaku,1926,,1,1,0,0,JPN,35.6887029,139.4287895
IAU-016734-1,Tokyo Junshin University,Tokyo Junshin Daigaku,1996,,1,2,0,0,JPN,35.701448,139.3295522
IAU-016735-3,Tokyo University Of Marine Science And Technology,Tokyo Kaiyo Daigaku (TUMSAT),2003,,0,3,1,0,JPN,35.6268836,139.7486366
IAU-016736-1,Tokyo Kasei University,Tokyo Kasei Daigaku (TKU),1881,,1,2,1,0,JPN,35.7559718,139.7205994
IAU-016737-1,Tokyo Kasei Gakuin University,Tokyo Kasei Gakuin Daigaku,1927,,1,1,0,0,JPN,35.6913763,139.7422248
IAU-016738-1,Tokyo Keizai University,Tokyo Keizai Daigaku,1900,,1,4,1,0,JPN,35.6990192,139.490046
IAU-016739-1,Tokyo Christian University,Tokyo Kirisutokyo Daigaku,1990,,1,8,1,0,JPN,35.789879,140.125595
IAU-016740-1,Tokyo Polytechnic University,Tokyo Kogei Daigaku,1923,,1,2,1,0,JPN,35.6931607,139.6796368
IAU-016741-1,Tokyo Institute Of Technology,Tokyo Tech,1881,,0,25,1,0,JPN,35.6051229,139.6835302
IAU-016742-1,Tokyo University Of Technology,Tokyo Koka Daigaku,1986,,1,6,1,0,JPN,35.6262342,139.3405157
IAU-016743-1,Tokyo International University,Tokyo Kokusai Daigaku (TIU),1965,,1,9,1,0,JPN,35.9267947,139.4385551
IAU-016744-1,Tokyo Future University,Tokyo Mirai Daigaku,2007,,1,2,0,0,JPN,35.743399,139.816922
IAU-016745-2,Tokyo University Of Agriculture,Tokyo Nogyo Daigaku,1891,,1,7,1,0,JPN,35.6413412,139.6333888
IAU-016746-1,Tokyo University Of Agriculture And Technology,Tokyo Noko Daigaku (TUAT),1874,,0,5,1,0,JPN,35.6839551,139.4786719
IAU-016747-1,Tokyo College Of Music,Tokyo Ongaku Daigaku,1907,,1,3,1,0,JPN,35.6468037,139.6999609
IAU-016748-1,Tokyo University Of Science,Tokyo Rika Daigaku (TUS),1881,,1,22,1,0,JPN,35.699827,139.7414458
IAU-016749-1,Tokyo Seitoku University,Tokyo Seitoku Daigaku,1993,,1,3,1,0,JPN,35.7563857,139.7242577
IAU-016750-1,Tokyo Dental College,Tokyo Shika Daigaku,1890,,1,2,1,0,JPN,35.7015014,139.7549169
IAU-016751-1,Tokyo City University,Tokyo Shiritsu Daigaku,1929,,1,8,1,0,JPN,35.598356,139.6510349
IAU-016752-1,Tokyo University Of Pharmacy And Life Sciences,Tokyo Yakka Daigaku,1880,,1,4,1,0,JPN,35.6386105,139.3839456
IAU-016753-1,Tokyo Zokei University,Tokyo Zokei Daigaku,1966,,1,3,1,0,JPN,35.615358,139.334875
IAU-016756-1,Tomakomai Komazawa University,Tomakomai Komazawa Daigaku,1998,,1,1,0,0,JPN,42.6009465,141.4679239
IAU-016807-1,Tottori University,Tottori Daigaku,1949,,0,8,1,0,JPN,35.5152072,134.1733553
IAU-016808-1,Tottori University Of Environmental Studies,Tottori Kankyo Daigaku,2001,,0,3,0,0,JPN,35.4514155,134.2567093
IAU-016819-2,University Of Toyama,Toyama Daigaku,1949,,0,16,1,0,JPN,36.6998303,137.1889665
IAU-016820-1,Toyama Prefectural University,Toyama Kenritsu Daigaku,1990,,0,3,1,0,JPN,36.7057622,137.0985015
IAU-016821-1,Toyama University Of International Studies,Toyama Kokusai Daigaku,1990,,1,1,0,0,JPN,36.6001806,137.2751205
IAU-016822-1,Toyo University,Toyo Daigaku,1887,,1,28,1,0,JPN,35.7227395,139.7502677
IAU-016823-1,Toyo Eiwa University,Toyo Eiwa Jogakuin Daigaku,1989,,1,3,1,0,JPN,35.5083961,139.5099998
IAU-016824-1,Toyo Gakuen University,Toyo Gakuen Daigaku,1992,,1,4,0,0,JPN,35.704668,139.757639
IAU-016825-1,Toyohashi University Of Technology,Toyohashi Gijutsu Kagaku Daigaku (TUT),1976,,0,23,1,0,JPN,34.7018494,137.4086553
IAU-016826-1,Toyohashi Sozo University,Toyohashi Sozo Daigaku,1983,,1,3,0,0,JPN,34.7768496,137.4100242
IAU-016827-1,Toyota Technological Institute,Toyota Kogyo Daigaku (TTI),1981,,1,2,1,0,JPN,35.106569,136.9829776
IAU-016920-1,Tsuda College,Tsuda Juku Daigaku,1900,,1,10,1,0,JPN,35.7221393,139.4664808
IAU-016921-2,University Of Tsukuba,Tsukuba Daigaku (UT),1872,,0,99,1,0,JPN,36.1067848,140.1018998
IAU-016922-1,Tsukuba Gakuin University,Tsukuba Gakuin Daigaku,1996,,1,1,0,1,JPN,36.0886367,140.107549
IAU-016923-1,Tsukuba University Of Technology,Tsukuba Gijutsu Daigaku (NTUT),2005,,0,3,0,0,JPN,36.1041512,140.1109004
IAU-016924-1,Tsukuba International University,Tsukuba Kokusai Daigaku,1994,,1,4,0,0,JPN,36.107196,140.198865
IAU-016925-1,Tsuru University,Tsuru Bunka Daigaku,1955,,1,1,0,0,JPN,35.5384289,138.8969178
IAU-016926-1,Tsurumi University,Tsurumi Daigaku,1924,,1,3,0,0,JPN,35.504954,139.672771
IAU-016972-1,Ube Frontier Unversity,Ube Furontia Daigaku,2001,,1,1,0,0,JPN,33.9800749,131.2344267
IAU-016978-1,Ueno Gakuen University,Ueno Gakuen Daigaku,1904,,1,1,0,0,JPN,35.7150631,139.7819026
IAU-017090-1,United Nations University,(UNU),1973,,0,0,1,0,JPN,35.662312,139.7082801
IAU-020772-1,Urawa University,Urawa Daigaku,2003,,1,4,0,0,JPN,35.8906002,139.7123513
IAU-020792-1,Utsunomiya University,Utsunomiya Daigaku,1949,,0,4,1,0,JPN,36.5482008,139.912899
IAU-020793-1,Utsunomiya Kyowa University,Utsunomiya Kyouwa Daigaku,1999,,1,1,0,0,JPN,36.972928,139.981798
IAU-021115-1,Wakayama University,Wakayama Daigaku,1871,,0,4,1,0,JPN,34.2655619,135.1516463
IAU-021116-1,Headical Medical University,Wakayama Kenritsu Ika Daigaku,1945,,0,4,1,0,JPN,35.6935622,139.7122345
IAU-021118-1,Wakkanai Hokusei Gakuen University,Wakkanai Hokusei Gakuen Daigaku (WAKHOK),1987,,1,1,0,0,JPN,45.3828035,141.7179225
IAU-021119-1,Your University.,Wako Daigaku,1966,,1,4,0,0,JPN,43.6385211,-79.4180358
IAU-021138-1,Waseda University,Waseda Daigaku,1882,,1,56,1,0,JPN,35.7087334,139.7196485
IAU-021156-1,Wayo Women'S University,Wayo Joshi Daigaku,1897,,1,5,1,0,JPN,35.7430458,139.9042845
IAU-021642-1,Yamagata University,Yamagata Daigaku,1949,,0,8,1,0,JPN,38.2464755,140.3493295
IAU-021643-1,Yamagata Prefectural University Of Health Sciences,Yamagata Kenritsu Hokeniryou Daigaku,2000,,0,4,0,0,JPN,38.297001,140.346148
IAU-021644-1,Yamaguchi University,Yamaguchi Daigaku,1949,,0,24,1,0,JPN,34.1486699,131.46792
IAU-021645-1,Shiseikan Daigaku,Shiseikan University,1999,,1,4,0,0,JPN,34.4310019,131.4216999
IAU-021646-1,Yamaguchi Prefectural University,Yamaguchi Kenritsu Daigaku,1941,,0,3,1,0,JPN,34.1950398,131.4979034
IAU-021647-1,"Tokyo University Of Science, Yamaguchi",Yamaguchi Tokyo Rika Daigaku,1995,,0,2,1,0,JPN,33.9569916,131.1878173
IAU-021649-1,University Of Yamanashi,Yamanashi Daigaku,1949,,0,13,1,0,JPN,35.6778833,138.5735023
IAU-021650-1,Yamanashi Eiwa College,Yamanashi Eiwa Daigaku,2002,,1,2,0,0,JPN,35.6616596,138.613401
IAU-021651-2,Yamanashi Gakuin University,Yamanashi Gakuin Daigaku,1946,,1,3,0,0,JPN,35.6563343,138.6017242
IAU-021652-1,Yamanashi Prefectural University,Yamanashi Kenritsu Daigaku,2005,,0,4,0,0,JPN,35.6637624,138.5560567
IAU-021673-1,Yashima Gakuen University,Yashima Gakuen Daigaku,2004,,1,1,0,0,JPN,35.4591057,139.622802
IAU-021675-1,Yasuda Women'S University,Yasuda Joshi Daigaku,1915,,1,8,1,0,JPN,34.4799899,132.4519175
IAU-021729-1,Yokkaichi University.,Yokkaichi Daigaku,1988,,1,3,0,0,JPN,35.0216165,136.6080697
IAU-021730-1,Yokohama National University,Yokohama Kokuritsu Daigaku (YNU),1949,,0,10,0,0,JPN,35.4731901,139.5908518
IAU-021731-1,Yokohama City University,Yokohama Shiritsu Daigaku (YCU),1882,,0,7,1,0,JPN,35.333358,139.6179662
IAU-021732-1,Yokohama College Of Commerce,Yokohama Shoka Daigaku,1966,,1,1,0,0,JPN,35.4982677,139.6595781
IAU-021733-1,Yokohama University Of Pharmacy,Yokohama Yakka Daigaku,2006,,1,1,0,0,JPN,35.3836242,139.4954531
IAU-021886-1,Cyber University,Saib?? Daigaku,2007,,1,1,0,1,JPN,33.662767,130.4223821
IAU-021892-1,"Graduate School Of Health Care Sciences, Jikei Institute",Shigerukei Iryou Kagakudaigakuin Daigaku,2011,,1,1,0,1,JPN,34.7344077,135.5000369
IAU-021893-1,Gum Paz College.,Gunma Pasu (Paz) Daigaku,1998,,1,3,0,0,JPN,36.3490719,139.0085711
IAU-021894-1,Health Science University,Kenk?? Kagaku Daigaku,2003,,1,3,0,1,JPN,35.4827484,138.6961194
IAU-021896-1,Hirosaki University Of Health And Welfare,Hirosaki Iryo Fukushi Daigaku,2002,,1,1,0,0,JPN,40.5886272,140.5003547
IAU-021897-1,Hiroshima Cosmopolitan University,Hiroshima Kosumoporitan Daigaku,1974,,1,3,0,0,JPN,34.3600223,132.457718
IAU-021933-1,Hollywood Graduate School Of Beauty Business,Hollywood Daigakuin Daigaku,2008,,1,1,0,1,JPN,35.6613562,139.7301237
IAU-021934-1,Hyogo College Of Medicine,Hyogo Ika Daigaku,1972,,1,2,0,1,JPN,34.7185554,135.3792114
IAU-021936-1,Japan University Of Health Sciences,Nihon Hoken Iryou Daigaku,1945,,1,1,0,1,JPN,36.0727398,139.7312543
IAU-021939-1,Junshin Gakuen University,Junshin Gakuen Daigaku,1956,,1,4,0,0,JPN,33.5585166,130.4203995
IAU-021940-1,Kameda College Of Health Sciences,Kameda Medical University,1966,,1,1,0,1,JPN,35.1020277,140.1000422
IAU-021941-1,Kansai University Of Health Sciences,Kenk?? Kagaku no Kansai Daigaku,1975,,1,2,0,1,JPN,34.4073633,135.3700482
IAU-021945-1,Kansai University Of Nursing And Health Sciences,Kansai Kango Iry?? Daigaku,2006,,1,9,0,0,JPN,34.435793,134.900261
IAU-021946-1,Kansai University Of Welfare Sciences,Kansai Fukushi Kagaku Daigaku,1997,,1,3,1,0,JPN,34.5573627,135.6367633
IAU-021947-1,Kobe University Of Welfare,Kobe University of Welfare Tsuzuki Gakuen,1973,,1,1,0,0,JPN,34.9806014,134.738822
IAU-021948-1,Kobe Tokiwa University,Kobe Tokiwa Daigaku,2008,,1,2,0,0,JPN,34.6657503,135.141985
IAU-021949-1,Kiryu University,Kiryu Daigaku,1901,,1,1,0,1,JPN,36.3778161,139.2958149
IAU-021950-1,Kyoto College Of Arts And Crafts,Ky??to Bijutsu K??gei Daigaku,2012,,1,1,0,1,JPN,35.1007096,135.478064
IAU-021951-1,Kyoto College Of Medical Science,Ika Gaku Kyoto Daigaku,1927,,1,1,0,1,JPN,35.1023033,135.4794469
IAU-021952-1,Kyoto Kacho University,Ky??to Hana Itadaki Daigaku,1911,,1,1,0,1,JPN,35.0069743,135.7795744
IAU-021953-1,Morinomiya University Of Medical Sciences,Morinomiya Iryo Daigaku,1973,,1,1,0,0,JPN,34.6406579,135.4130971
IAU-021955-1,Hokuriku Gakuin University,Hokuriku Gakuin Daigaku,1884,,1,1,0,1,JPN,36.5173728,136.6709475
IAU-021956-1,Hosen College Of Childhood Education,Kodomo Kyoiku Hosen Daigaku,1935,,1,1,0,1,JPN,35.6998982,139.6786891
IAU-021957-1,Japan Institute Of The Moving Image,Nihon Eiga Daigaku (JIMI),1975,,1,1,0,1,JPN,35.591568,139.512355
IAU-021958-1,Nagaoka University,Nagaoka Daigaku,1905,,1,1,0,1,JPN,37.4240744,138.7779765
IAU-021961-1,Nihon Institute Of Medical Science,Nihon Iryo Kagaku Daigaku (NIMS),1960,,1,1,0,1,JPN,35.9321333,139.3434699
IAU-021962-1,Nihon Wellness Sports University,Nihon Uerunesu Sup??tsu Daigaku,2012,,1,1,0,1,JPN,35.8602999,140.1452865
IAU-021963-1,Okinawa Institute Of Science And Technology Graduate University,Okinawa Kagaku Gijutsu Daigakuin Daigaku (OIST),2005,,1,1,1,0,JPN,26.4643027,127.8301869
IAU-021964-1,Okazaki Women'S University,Okazaki Joshi Daigaku,1965,,1,1,0,0,JPN,34.954909,137.1854904
IAU-021966-1,Osaka Aoyama University,Osaka Aoyama Daigaku,1967,,1,1,1,0,JPN,34.8340717,135.4569456
IAU-021969-1,Osaka Health Science University,Osaka Hoken Iryo Daigaku (OSHU),2009,,1,4,0,0,JPN,34.6934503,135.5195707
IAU-021972-1,Osaka Kawasaki Rehabilitation University,Osaka Kawasaki Rehabilitation Daigaku,1997,,1,1,0,0,JPN,34.405178,135.3867492
IAU-021973-1,Osaka University Of Comprehensive Children Education,??saka S??g?? Hoiku Daigaku,1935,,1,1,0,1,JPN,34.6071714,135.5387297
IAU-021981-1,Saku University,Saku Daigaku,1988,,1,1,0,1,JPN,36.2659914,138.4632729
IAU-021982-1,Sapporo Otani University,Sapporo Otani Daigaku,1906,,1,2,0,0,JPN,43.0822493,141.3664864
IAU-021983-1,Sapporo University Of Health Sciences,Kenk?? Kagaku Sapporo Daigaku,2013,,1,1,0,1,JPN,43.1322417,141.4126834
IAU-021984-1,Sbi Graduate School,SBI Daigakuin Daigaku,2008,,1,1,0,1,JPN,43.7791048,-79.3045613
IAU-021985-1,Shijonawate Gakuen University,Shijonawate Gakuen Daigaku,1926,,1,1,0,1,JPN,34.7273061,135.6466
IAU-021986-1,Shiraume Gakuen University,Shiraume Gakuen Daigaku,1942,,1,1,0,0,JPN,35.7244363,139.4513072
IAU-021987-1,Shubun University,Shubun Daigaku,1941,,1,1,0,1,JPN,35.3011648,136.7819489
IAU-021988-1,St.Mary'S College,Sei Marian Gakuin Daigaku,1953,,1,1,0,0,JPN,33.3058694,130.5082468
IAU-021992-1,Takarazuka University Of Medical And Health Care,Takarazuka Iry?? Daigaku,2000,,1,1,0,0,JPN,34.8443021,135.4023514
IAU-021995-1,Takasaki University Of Commerce,Takasaki Sh??ka Daigaku,1906,,1,1,0,0,JPN,36.2856082,139.0343675
IAU-021998-1,Tenri Health Care University,Tenri Iry?? Daigaku,1967,,1,1,0,1,JPN,34.606762,135.836117
IAU-022004-1,The Graduate School For The Creation Of New Photonics Industries,Hikari Sangyo Sosei Daigakuin Daigaku (GPI),2004,,1,1,0,1,JPN,34.776737,137.629943
IAU-022005-1,The Graduate School Of Project Design,Purojekuto Dezain Kenky??-ka,2012,,1,1,0,1,JPN,35.6653792,139.713603
IAU-022006-1,The Japanese Red Cross Akita College Of Nursing,Nihon Sekijuji Akita Kango Daigaku,2009,,1,1,0,1,JPN,39.685963,140.1545088
IAU-022007-1,The Japanese Red Cross Hokkaido College Of Nursing,Nihon Sekijuuji Hokkaid?? Kango Daigaku,1999,,1,1,0,0,JPN,43.829849,143.9072203
IAU-022015-1,Tohoku Bunkyo College,Tohoku Bunkyo Daigaku,1926,,1,1,0,1,JPN,38.2098929,140.3033631
IAU-022016-1,This College Of Health Sciences,Tohto Iryo Daigaku,2009,,1,1,0,1,JPN,36.1805017,139.2981837
IAU-022017-1,Tokyo Ariake University Of Medical And Health Sciences,Tokyo Ariake Iryo Daigaku,1956,,1,2,0,0,JPN,35.641901,139.79666
IAU-022023-1,Tokyo Fuji University,Tokyo Fuji Daigaku (TFU),1943,,1,1,0,1,JPN,35.7147593,139.7008992
IAU-022024-1,Tokyo Healthcare University,Tokyo Iryo Hoken Daigaku,1996,,1,2,0,0,JPN,35.6273623,139.6662245
IAU-022025-1,Tokyo Seiei College,Tokyo Seiei Daigaku,1947,,1,1,0,0,JPN,35.7178312,139.8566935
IAU-022030-1,"Tokyo University Of Science, Suwa",Suwa Tokyo Rika Daigaku,1881,,1,2,1,0,JPN,36.0077979,138.1833006
IAU-022031-1,Uekusa Gakuen University,Uekusa Gakuen Daigaku,1999,,1,2,0,1,JPN,35.6344952,140.1824486
IAU-022032-1,University Of Kindai Himeji,Himeji University,1951,,1,2,0,1,JPN,34.7722188,134.7585281
IAU-022033-1,University Of Tokyo Health Sciences,Tokyo Iryo Daigaku,1950,,1,1,0,1,JPN,35.6122058,139.4293357
IAU-022035-1,Yamaguchi Gakugei University,Yamaguchi Gakugei Daigaku,2007,,1,1,0,1,JPN,34.1205201,131.4027833
IAU-022037-1,Yamazaki Gakuen University,Yamazaki Gakuen Daigaku,1967,,1,1,0,1,JPN,35.609964,139.3741141
IAU-022038-1,Yokkaichi Nursing And Medical Care University,Yokkaichi Kango Iryo Daigaku,2007,,1,1,0,1,JPN,35.0226573,136.6081147
IAU-022039-1,Yokohama College Of Art & Design,Yokohama Bijutsu Daigaku,1966,,1,1,0,1,JPN,35.5572547,139.4974872
IAU-022040-1,Yokohama Soei University,Yokohama S??ei Daigaku,1940,,1,2,0,1,JPN,35.5118752,139.5104188
IAU-025182-1,Seisen University,Seisen Daigaku,1985,,1,3,0,1,JPN,35.6271214,139.7294418
IAU-000221-1,Ajloun National University,(ANU),2008,,1,6,0,0,JOR,32.3965476,35.8229678
IAU-000747-1,The Hashemite University,Al Jami'at Al-Hashimiyyah (HU),1992,,0,16,1,0,JOR,32.1028831,36.1811215
